# optical properties from the ZDA_BARE_GR_S model from Zubko et al. 2004, ApJS, 152, 211
# 1202 wavelengths from 0.05 micron to 10^5 micron
#
# col 1: wavelength [micron]
# col 2: Cabs [cm2]
# col 3: Csca [cm2]
# col 4: tau [cm2/H]
# col 5: albedo
# col 6: asymmetry parameter

0.232182 1.45269e-15 1.02477e-15 1.38851e-21 0.413638 0.512664
0.235007 1.37536e-15 1.01922e-15 1.34205e-21 0.425638 0.510584
0.237865 1.29922e-15 1.01361e-15 1.29623e-21 0.438256 0.508716
0.240758 1.23023e-15 1.00556e-15 1.25306e-21 0.449756 0.506997
0.243687 1.17553e-15 9.92048e-16 1.21483e-21 0.457676 0.505396
0.246651 1.12334e-15 9.78373e-16 1.17791e-21 0.465512 0.504127
0.249652 1.07357e-15 9.64528e-16 1.14226e-21 0.473248 0.503215
0.252688 1.036e-15 9.5289e-16 1.11468e-21 0.479107 0.502664
0.255762 1.00162e-15 9.41387e-16 1.08897e-21 0.484499 0.502348
0.258873 9.69026e-16 9.29746e-16 1.06417e-21 0.489656 0.502279
0.262022 9.4117e-16 9.17689e-16 1.0418e-21 0.493684 0.501964
0.265209 9.18166e-16 9.0519e-16 1.02191e-21 0.496442 0.501391
0.268435 8.96321e-16 8.92538e-16 1.00257e-21 0.498943 0.501137
0.2717 8.75762e-16 8.79841e-16 9.83934e-22 0.501162 0.501205
0.275005 8.6005e-16 8.6846e-16 9.6875e-22 0.502433 0.501202
0.27835 8.45096e-16 8.56942e-16 9.53914e-22 0.50348 0.501422
0.281736 8.30795e-16 8.45283e-16 9.39364e-22 0.504322 0.501882
0.285163 8.18172e-16 8.35023e-16 9.26539e-22 0.505097 0.502149
0.288632 8.06625e-16 8.2545e-16 9.14703e-22 0.505767 0.502415
0.292143 7.95482e-16 8.15762e-16 9.03028e-22 0.506293 0.502927
0.295697 7.8481e-16 8.06065e-16 8.91612e-22 0.50668 0.50334
0.299293 7.74853e-16 7.96599e-16 8.80726e-22 0.506919 0.502861
0.302934 7.63482e-16 7.87015e-16 8.68982e-22 0.507589 0.502615
0.306619 7.48766e-16 7.77315e-16 8.55298e-22 0.509354 0.502619
0.310348 7.37669e-16 7.68969e-16 8.44401e-22 0.510388 0.50254
0.314124 7.26681e-16 7.60822e-16 8.33676e-22 0.511476 0.50256
0.317945 7.15719e-16 7.52577e-16 8.22912e-22 0.512551 0.502754
0.321812 7.05067e-16 7.44356e-16 8.12334e-22 0.513553 0.502698
0.325726 6.94827e-16 7.36207e-16 8.02029e-22 0.514458 0.502228
0.329689 6.84617e-16 7.27957e-16 7.91682e-22 0.515341 0.501962
0.333699 6.74443e-16 7.1961e-16 7.81303e-22 0.5162 0.501914
0.337758 6.649e-16 7.1162e-16 7.71476e-22 0.51697 0.501225
0.341866 6.55384e-16 7.03534e-16 7.61611e-22 0.517716 0.50069
0.346025 6.45894e-16 6.95347e-16 7.51704e-22 0.518436 0.50032
0.350234 6.36795e-16 6.87613e-16 7.4227e-22 0.519185 0.499715
0.354494 6.27967e-16 6.80169e-16 7.3315e-22 0.519953 0.498978
0.358806 6.19176e-16 6.72633e-16 7.23999e-22 0.520691 0.498394
0.363171 6.10421e-16 6.65012e-16 7.14821e-22 0.521401 0.497768
0.367588 6.01813e-16 6.57329e-16 7.05691e-22 0.522045 0.496328
0.37206 5.93206e-16 6.4955e-16 6.96507e-22 0.522669 0.495036
